test_position,true_label,predicted_label,confidence,baseline_probability,top_k_used,top_feature_1,top_shap_1,top_feature_2,top_shap_2,top_feature_3,top_shap_3,top_feature_4,top_shap_4,top_feature_5,top_shap_5
265,thermal_anomaly,thermal_anomaly,0.998,0.998,5,electronics_temp_residual_c,0.18246174114214864,battery_temp_residual_c,0.14890518015465845,physics_pred_thermal_anomaly,0.12653343968348962,electronics_temp_measured,0.10595799714621544,battery_temp_measured,0.0918117567086083
266,thermal_anomaly,thermal_anomaly,0.998,0.998,5,electronics_temp_residual_c,0.18190705537529145,battery_temp_residual_c,0.1487016795094272,physics_pred_thermal_anomaly,0.12616549103812819,electronics_temp_measured,0.10527491697174342,battery_temp_measured,0.09155913864274452
267,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18264824086319226,battery_temp_residual_c,0.14985219318408077,physics_pred_thermal_anomaly,0.12701557498325727,electronics_temp_measured,0.10378742018201864,battery_temp_measured,0.08986709495773415
268,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18249965068677046,battery_temp_residual_c,0.14970901320232932,physics_pred_thermal_anomaly,0.12557825143648524,electronics_temp_measured,0.10414880700175286,battery_temp_measured,0.09079956890680668
269,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18222981495326976,battery_temp_residual_c,0.14948250105124022,physics_pred_thermal_anomaly,0.12605234734085044,electronics_temp_measured,0.10470262417346421,battery_temp_measured,0.0902375983794336
270,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18271107862638788,battery_temp_residual_c,0.1492945617088931,physics_pred_thermal_anomaly,0.12592594586511885,electronics_temp_measured,0.10533436005448377,battery_temp_measured,0.09250003497048409
271,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18245119375761817,battery_temp_residual_c,0.14872006086833822,physics_pred_thermal_anomaly,0.12580187876553997,electronics_temp_measured,0.10488913107630295,battery_temp_measured,0.09303873699622645
272,thermal_anomaly,thermal_anomaly,0.9986918714555766,0.9986918714555766,5,electronics_temp_residual_c,0.18129562700721577,battery_temp_residual_c,0.14893022152102406,physics_pred_thermal_anomaly,0.12572446884846966,electronics_temp_measured,0.10475205949888058,battery_temp_measured,0.0934970186474858
273,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18200142143115283,battery_temp_residual_c,0.150305041262858,physics_pred_thermal_anomaly,0.12555163987326134,electronics_temp_measured,0.10574661214105548,battery_temp_measured,0.09283813080982023
274,thermal_anomaly,thermal_anomaly,0.9990252100840336,0.9990252100840336,5,electronics_temp_residual_c,0.1815280564477999,battery_temp_residual_c,0.1491657578009185,physics_pred_thermal_anomaly,0.12523601827047642,electronics_temp_measured,0.10518566591575391,battery_temp_measured,0.09014044655865468
275,thermal_anomaly,thermal_anomaly,0.9798695588212532,0.9798695588212532,5,electronics_temp_residual_c,0.1790209653745952,battery_temp_residual_c,0.15054247992188283,physics_pred_thermal_anomaly,0.12383453032198481,electronics_temp_measured,0.10377063708398689,battery_temp_measured,0.0927463372679021
276,thermal_anomaly,thermal_anomaly,0.9958491488290933,0.9958491488290933,5,electronics_temp_residual_c,0.18048830107782785,battery_temp_residual_c,0.15099742339880204,physics_pred_thermal_anomaly,0.12659136811779237,electronics_temp_measured,0.10501948770073795,battery_temp_measured,0.09209834114970629
277,thermal_anomaly,thermal_anomaly,0.999120253164557,0.999120253164557,5,electronics_temp_residual_c,0.18306282434070617,battery_temp_residual_c,0.15161628435313876,physics_pred_thermal_anomaly,0.12538635222062608,electronics_temp_measured,0.10440878728455207,battery_temp_measured,0.09736138214846583
278,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1846358936745653,battery_temp_residual_c,0.1492431246808556,physics_pred_thermal_anomaly,0.12539663331507744,electronics_temp_measured,0.10414688891198094,battery_temp_measured,0.09095498580628807
279,thermal_anomaly,thermal_anomaly,0.977,0.977,5,electronics_temp_residual_c,0.1802935754459202,battery_temp_residual_c,0.1494796036317097,physics_pred_thermal_anomaly,0.12450458108860127,electronics_temp_measured,0.10394532984892418,battery_temp_measured,0.09430110018150624
280,thermal_anomaly,thermal_anomaly,0.9986918714555766,0.9986918714555766,5,electronics_temp_residual_c,0.18393995077102918,battery_temp_residual_c,0.15037112007356826,physics_pred_thermal_anomaly,0.124909407118513,electronics_temp_measured,0.10444944980213865,battery_temp_measured,0.09140711122343484
281,thermal_anomaly,thermal_anomaly,0.998,0.998,5,electronics_temp_residual_c,0.18303850947925035,battery_temp_residual_c,0.14912505118187785,physics_pred_thermal_anomaly,0.12474140479812303,electronics_temp_measured,0.10350871590316586,battery_temp_measured,0.08950207239672914
282,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18383573152485688,battery_temp_residual_c,0.14961631490220925,physics_pred_thermal_anomaly,0.12535546671749928,electronics_temp_measured,0.10469957220464336,battery_temp_measured,0.09118587705788947
283,thermal_anomaly,thermal_anomaly,0.9958491488290933,0.9958491488290933,5,electronics_temp_residual_c,0.18229466956653154,battery_temp_residual_c,0.15115648287207628,physics_pred_thermal_anomaly,0.1254423356789613,electronics_temp_measured,0.1042213888510383,battery_temp_measured,0.09272910356625089
284,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1825618241956833,battery_temp_residual_c,0.1508147461012035,physics_pred_thermal_anomaly,0.12524027944333513,electronics_temp_measured,0.10424928596503874,battery_temp_measured,0.09341847428478921
285,thermal_anomaly,thermal_anomaly,0.9967481849955592,0.9967481849955592,5,electronics_temp_residual_c,0.18216138004140073,battery_temp_residual_c,0.14902124723840357,physics_pred_thermal_anomaly,0.1270226636810123,electronics_temp_measured,0.10579901959302164,battery_temp_measured,0.0932302589570777
286,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18352658638333258,battery_temp_residual_c,0.15030969438088973,physics_pred_thermal_anomaly,0.1253249408043612,electronics_temp_measured,0.10409433819358757,battery_temp_measured,0.09184625862518149
287,thermal_anomaly,thermal_anomaly,0.9798695588212532,0.9798695588212532,5,electronics_temp_residual_c,0.18010682972042222,battery_temp_residual_c,0.1512710177458952,physics_pred_thermal_anomaly,0.12463427597347644,electronics_temp_measured,0.10256493190473774,battery_temp_measured,0.09256002218837259
288,thermal_anomaly,thermal_anomaly,0.9990252100840336,0.9990252100840336,5,electronics_temp_residual_c,0.18385794282954768,battery_temp_residual_c,0.15076398260128407,physics_pred_thermal_anomaly,0.1243342667486708,electronics_temp_measured,0.10406515999226833,battery_temp_measured,0.0929853904744599
289,thermal_anomaly,thermal_anomaly,0.993918617192671,0.993918617192671,5,electronics_temp_residual_c,0.18347627579920486,battery_temp_residual_c,0.14766146549683223,physics_pred_thermal_anomaly,0.12550377385913666,electronics_temp_measured,0.10492807418511081,battery_temp_measured,0.09210702479942243
290,thermal_anomaly,thermal_anomaly,0.9946564482243133,0.9946564482243133,5,electronics_temp_residual_c,0.18335061772141412,battery_temp_residual_c,0.14911341941257789,physics_pred_thermal_anomaly,0.13132814673125215,electronics_temp_measured,0.10605811342632222,battery_temp_measured,0.0941593567884346
291,thermal_anomaly,thermal_anomaly,0.9967514910536779,0.9967514910536779,5,electronics_temp_residual_c,0.1841894958308591,battery_temp_residual_c,0.14992878614497107,physics_pred_thermal_anomaly,0.1302808742465189,electronics_temp_measured,0.104036876146151,battery_temp_measured,0.09346995595925958
292,thermal_anomaly,thermal_anomaly,0.9992913385826772,0.9992913385826772,5,electronics_temp_residual_c,0.18278654805586322,battery_temp_residual_c,0.15093942119838866,physics_pred_thermal_anomaly,0.12927492085525463,electronics_temp_measured,0.10522341883802247,battery_temp_measured,0.09041165614582121
293,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1827910436131445,battery_temp_residual_c,0.15115310788987799,physics_pred_thermal_anomaly,0.1292413317470963,electronics_temp_measured,0.10567886792038406,battery_temp_measured,0.08967105884211272
294,thermal_anomaly,thermal_anomaly,0.998,0.998,5,electronics_temp_residual_c,0.18251260281249052,battery_temp_residual_c,0.15036101084915743,physics_pred_thermal_anomaly,0.1300328449300511,electronics_temp_measured,0.10606148416506983,battery_temp_measured,0.09125728105224888
295,thermal_anomaly,thermal_anomaly,0.9933675889328063,0.9933675889328063,5,electronics_temp_residual_c,0.18240693968073896,battery_temp_residual_c,0.15082872708401454,physics_pred_thermal_anomaly,0.12785561231625564,electronics_temp_measured,0.10729796371960401,battery_temp_measured,0.09423897047637106
296,thermal_anomaly,thermal_anomaly,0.9982483568112251,0.9982483568112251,5,electronics_temp_residual_c,0.1834678369523484,battery_temp_residual_c,0.15230165315614688,physics_pred_thermal_anomaly,0.13007564556201345,electronics_temp_measured,0.10505329404740996,battery_temp_measured,0.0941724662147447
297,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18296602578817936,battery_temp_residual_c,0.15172519173530188,physics_pred_thermal_anomaly,0.1294665207702688,electronics_temp_measured,0.10536245504768837,battery_temp_measured,0.08960522140003713
298,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18223895896037318,battery_temp_residual_c,0.15116866374509685,physics_pred_thermal_anomaly,0.13022276102479063,electronics_temp_measured,0.10615918179355188,battery_temp_measured,0.09026327853531707
299,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1824393841814993,battery_temp_residual_c,0.15011173706539202,physics_pred_thermal_anomaly,0.13097655409806933,electronics_temp_measured,0.10661947149582493,battery_temp_measured,0.0940385602648048
300,thermal_anomaly,thermal_anomaly,0.998,0.998,5,electronics_temp_residual_c,0.18209314948321423,battery_temp_residual_c,0.15323861474754083,physics_pred_thermal_anomaly,0.13092660380894,electronics_temp_measured,0.10689413272537816,battery_temp_measured,0.0927941690237062
301,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1825138111781752,battery_temp_residual_c,0.15189487401257207,physics_pred_thermal_anomaly,0.13026974232295463,electronics_temp_measured,0.1070676246887595,battery_temp_measured,0.09256766713390378
302,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1819412422174808,battery_temp_residual_c,0.15170161437259927,physics_pred_thermal_anomaly,0.1310493257157835,electronics_temp_measured,0.10697855714736579,battery_temp_measured,0.09258408039031456
303,thermal_anomaly,thermal_anomaly,0.9956831233321525,0.9956831233321525,5,electronics_temp_residual_c,0.18131602410370642,battery_temp_residual_c,0.15173332413413387,physics_pred_thermal_anomaly,0.1296607744203523,electronics_temp_measured,0.10749789019426433,battery_temp_measured,0.09400583571876393
304,thermal_anomaly,thermal_anomaly,0.99839279901684,0.99839279901684,5,electronics_temp_residual_c,0.18229278944897104,battery_temp_residual_c,0.15221160947597048,physics_pred_thermal_anomaly,0.1304563577423918,electronics_temp_measured,0.1072157952474392,battery_temp_measured,0.09277011830033695
305,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18179558701852302,battery_temp_residual_c,0.15219426585890675,physics_pred_thermal_anomaly,0.1301193821338294,electronics_temp_measured,0.10589495631494573,battery_temp_measured,0.09661707518128712
306,thermal_anomaly,thermal_anomaly,0.986165095285308,0.986165095285308,5,electronics_temp_residual_c,0.18121200425401407,battery_temp_residual_c,0.14887078465119172,physics_pred_thermal_anomaly,0.1305646607449847,electronics_temp_measured,0.10803445019114889,battery_temp_measured,0.09698886702366633
307,thermal_anomaly,thermal_anomaly,0.9981017963225561,0.9981017963225561,5,electronics_temp_residual_c,0.18221044272226153,battery_temp_residual_c,0.15019314664780206,physics_pred_thermal_anomaly,0.13026815581950696,electronics_temp_measured,0.10857511954701775,battery_temp_measured,0.09449365642896715
308,thermal_anomaly,thermal_anomaly,0.9963175910956349,0.9963175910956349,5,electronics_temp_residual_c,0.18183804036004333,battery_temp_residual_c,0.15051572162448862,physics_pred_thermal_anomaly,0.13075943883037855,electronics_temp_measured,0.10880184253741793,battery_temp_measured,0.09540455845553078
309,thermal_anomaly,thermal_anomaly,0.9986918714555766,0.9986918714555766,5,electronics_temp_residual_c,0.18343941180256115,battery_temp_residual_c,0.15231872862117196,physics_pred_thermal_anomaly,0.12965968252441643,electronics_temp_measured,0.10805338235858113,battery_temp_measured,0.09437827515953737
310,thermal_anomaly,thermal_anomaly,0.9538953041512322,0.9538953041512322,5,electronics_temp_residual_c,0.17566510758517903,battery_temp_residual_c,0.15074299388325732,physics_pred_thermal_anomaly,0.1279459040764452,electronics_temp_measured,0.10578618517678971,battery_temp_measured,0.09424252750718967
311,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18253728001043915,battery_temp_residual_c,0.151788219309914,physics_pred_thermal_anomaly,0.13006503352399587,electronics_temp_measured,0.10746686870470734,battery_temp_measured,0.09202612616955991
312,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1828325165922455,battery_temp_residual_c,0.15193902868417816,physics_pred_thermal_anomaly,0.12970562573458957,electronics_temp_measured,0.10778698840686998,battery_temp_measured,0.09308876157661858
313,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18254956510090806,battery_temp_residual_c,0.15134410196744463,physics_pred_thermal_anomaly,0.1296429946206212,electronics_temp_measured,0.10800384748851566,battery_temp_measured,0.09243596723787241
314,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.1828345531272917,battery_temp_residual_c,0.15195967742767363,physics_pred_thermal_anomaly,0.12952939422248885,electronics_temp_measured,0.10865517143181916,battery_temp_measured,0.0931615980907632
315,thermal_anomaly,thermal_anomaly,0.9990252100840336,0.9990252100840336,5,electronics_temp_residual_c,0.18237110440828544,battery_temp_residual_c,0.15126026254619077,physics_pred_thermal_anomaly,0.12929078345620543,electronics_temp_measured,0.10773844075408605,battery_temp_measured,0.09463472034166587
316,thermal_anomaly,thermal_anomaly,0.998,0.998,5,electronics_temp_residual_c,0.18223373760349532,battery_temp_residual_c,0.15006478414896013,physics_pred_thermal_anomaly,0.12970250877148193,electronics_temp_measured,0.10845751066461144,battery_temp_measured,0.09645689187648537
317,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18215761370682088,battery_temp_residual_c,0.1509624615119134,physics_pred_thermal_anomaly,0.13060499787671803,electronics_temp_measured,0.10644285444792355,battery_temp_measured,0.09314866983946132
318,thermal_anomaly,thermal_anomaly,0.9987514910536779,0.9987514910536779,5,electronics_temp_residual_c,0.1823728330279779,battery_temp_residual_c,0.15113861039826998,physics_pred_thermal_anomaly,0.12932255409524515,electronics_temp_measured,0.10831537109507237,battery_temp_measured,0.09300655007443914
319,thermal_anomaly,thermal_anomaly,0.9968466003726784,0.9968466003726784,5,electronics_temp_residual_c,0.18269633362236679,battery_temp_residual_c,0.15126507294287658,physics_pred_thermal_anomaly,0.12931048701332468,electronics_temp_measured,0.10806669203579243,battery_temp_measured,0.09295414498755326
320,thermal_anomaly,thermal_anomaly,1.0,1.0,5,electronics_temp_residual_c,0.18251161689084242,battery_temp_residual_c,0.15136425558023953,physics_pred_thermal_anomaly,0.13022373178905766,electronics_temp_measured,0.10788410673151291,battery_temp_measured,0.09330883039038146
321,thermal_anomaly,thermal_anomaly,0.9514680381319615,0.9514680381319615,5,electronics_temp_residual_c,0.17492339553154668,battery_temp_residual_c,0.1513843601571822,physics_pred_thermal_anomaly,0.1281970017757952,electronics_temp_measured,0.10517740213811685,battery_temp_measured,0.09395462917318613
322,thermal_anomaly,thermal_anomaly,0.9964157822555946,0.9964157822555946,5,electronics_temp_residual_c,0.18122540792443673,battery_temp_residual_c,0.1513842550115242,physics_pred_thermal_anomaly,0.1302395919219828,electronics_temp_measured,0.1074753940331809,battery_temp_measured,0.09750076963315027
323,thermal_anomaly,thermal_anomaly,0.9866014523221813,0.9866014523221813,5,electronics_temp_residual_c,0.18088669168479649,battery_temp_residual_c,0.15186068234009817,physics_pred_thermal_anomaly,0.12938029082187677,electronics_temp_measured,0.10611671464363498,battery_temp_measured,0.09640848306349321
324,thermal_anomaly,thermal_anomaly,0.9950365246973326,0.9950365246973326,5,electronics_temp_residual_c,0.18214032476816422,battery_temp_residual_c,0.15225632581182777,physics_pred_thermal_anomaly,0.12861450539521138,electronics_temp_measured,0.10613497304712799,battery_temp_measured,0.09767964419523757
325,reaction_wheel_degradation,reaction_wheel_degradation,0.992294661478684,0.992294661478684,5,physics_pred_reaction_wheel_degradation,0.27477126598151974,physics_confidence,0.14051825622917907,wheel_temp_residual_c,0.10492452640963264,physics_detected,0.04504024244305389,rule_pred_battery_voltage_sensor_drift,0.02695174094122698
326,reaction_wheel_degradation,reaction_wheel_degradation,0.9976061681425502,0.9976061681425502,5,physics_pred_reaction_wheel_degradation,0.2717546635448764,physics_confidence,0.13903264265982845,wheel_temp_residual_c,0.1008871559533533,physics_detected,0.044876876527564814,rule_pred_battery_voltage_sensor_drift,0.026865783332407314
327,reaction_wheel_degradation,reaction_wheel_degradation,0.9736458131320171,0.9736458131320171,5,physics_pred_reaction_wheel_degradation,0.2769196897924645,physics_confidence,0.14154089397262784,wheel_temp_residual_c,0.11305600558953269,physics_detected,0.04544644368142234,rule_pred_battery_voltage_sensor_drift,0.02610940614686742
328,reaction_wheel_degradation,reaction_wheel_degradation,0.8708800966503025,0.8708800966503025,5,physics_pred_reaction_wheel_degradation,0.2755927451607885,physics_confidence,0.13064768479510602,wheel_temp_residual_c,0.11403673146374274,physics_detected,0.0380769040396399,rule_pred_battery_voltage_sensor_drift,0.024134574818542726
329,reaction_wheel_degradation,reaction_wheel_degradation,0.9165508443473551,0.9165508443473551,5,physics_pred_reaction_wheel_degradation,0.239358218472019,physics_confidence,0.11940026655281993,wheel_temp_residual_c,0.0909373726622973,wheel_current_residual_a,0.0874583980383577,physics_detected,0.02782857693442623
330,reaction_wheel_degradation,reaction_wheel_degradation,0.9937027450705037,0.9937027450705037,5,physics_pred_reaction_wheel_degradation,0.24412341318400013,physics_confidence,0.12240323889825577,wheel_temp_residual_c,0.0944120368685126,wheel_current_residual_a,0.09255695797026135,physics_detected,0.031208914751674553
331,reaction_wheel_degradation,reaction_wheel_degradation,0.7396250898607273,0.7396250898607273,5,physics_pred_reaction_wheel_degradation,0.22044416224168742,physics_confidence,0.1149275937899002,wheel_temp_residual_c,0.08763102331314201,wheel_current_residual_a,0.08423003800017442,physics_detected,0.02612940737118115
332,reaction_wheel_degradation,reaction_wheel_degradation,0.9370184061086779,0.9370184061086779,5,physics_pred_reaction_wheel_degradation,0.2472678634098281,physics_confidence,0.11889249426934322,wheel_current_residual_a,0.09436390545302281,wheel_temp_residual_c,0.09069343602932985,physics_detected,0.02943805644785661
333,reaction_wheel_degradation,reaction_wheel_degradation,0.9901566446541672,0.9901566446541672,5,physics_pred_reaction_wheel_degradation,0.24362110710481788,physics_confidence,0.1265704965507584,wheel_current_residual_a,0.09272739669701585,wheel_temp_residual_c,0.09021389934538931,physics_detected,0.032818109148171744
334,reaction_wheel_degradation,reaction_wheel_degradation,0.928229711611601,0.928229711611601,5,physics_pred_reaction_wheel_degradation,0.23483207509547832,physics_confidence,0.11666093000346037,wheel_current_residual_a,0.08847742119062332,wheel_temp_residual_c,0.08703121244412501,physics_detected,0.030911146512580367
335,reaction_wheel_degradation,reaction_wheel_degradation,0.9957943098324579,0.9957943098324579,5,physics_pred_reaction_wheel_degradation,0.2323206760512085,physics_confidence,0.11361361959156692,wheel_current_residual_a,0.09731119748272322,wheel_temp_residual_c,0.0772496388121697,rule_pred_battery_voltage_sensor_drift,0.03739674992894245
336,reaction_wheel_degradation,reaction_wheel_degradation,0.9946558207528181,0.9946558207528181,5,physics_pred_reaction_wheel_degradation,0.23057737224189276,physics_confidence,0.11299910795711382,wheel_current_residual_a,0.09817464945305093,wheel_temp_residual_c,0.07668749235369132,rule_pred_battery_voltage_sensor_drift,0.03726218307202492
337,reaction_wheel_degradation,reaction_wheel_degradation,0.9052005148328122,0.9052005148328122,5,physics_pred_reaction_wheel_degradation,0.222399776269654,physics_confidence,0.10237552012496969,wheel_current_residual_a,0.093442089256406,wheel_temp_residual_c,0.07310039810672073,rule_pred_battery_voltage_sensor_drift,0.035090180202995466
338,reaction_wheel_degradation,reaction_wheel_degradation,1.0,1.0,5,physics_pred_reaction_wheel_degradation,0.23011380477355312,physics_confidence,0.11375543316631581,wheel_current_residual_a,0.09984701646342388,wheel_temp_residual_c,0.07676763492474087,rule_pred_battery_voltage_sensor_drift,0.03755947167948958
339,reaction_wheel_degradation,reaction_wheel_degradation,0.9970211515296564,0.9970211515296564,5,physics_pred_reaction_wheel_degradation,0.22890127876292918,physics_confidence,0.11018604660873732,wheel_current_residual_a,0.10009855930288758,wheel_temp_residual_c,0.07545548911182733,rule_pred_battery_voltage_sensor_drift,0.037598290625041234
340,reaction_wheel_degradation,reaction_wheel_degradation,0.9982471640949764,0.9982471640949764,5,physics_pred_reaction_wheel_degradation,0.22900360994144106,physics_confidence,0.1105234346525771,wheel_current_residual_a,0.09920080625657753,wheel_temp_residual_c,0.07529914606092605,rule_pred_battery_voltage_sensor_drift,0.03756175968305998
341,reaction_wheel_degradation,reaction_wheel_degradation,0.8162229867429245,0.8162229867429245,5,physics_pred_reaction_wheel_degradation,0.2127052794097375,physics_confidence,0.09802725625075394,wheel_current_residual_a,0.09266429134769438,wheel_temp_residual_c,0.0751816255080601,rule_pred_battery_voltage_sensor_drift,0.032475232880009745
342,reaction_wheel_degradation,reaction_wheel_degradation,0.9904705433164679,0.9904705433164679,5,physics_pred_reaction_wheel_degradation,0.23070742372960054,physics_confidence,0.10952656133739697,wheel_current_residual_a,0.10085101360456773,wheel_temp_residual_c,0.0771713576582545,rule_pred_battery_voltage_sensor_drift,0.037068442651913655
343,reaction_wheel_degradation,reaction_wheel_degradation,0.994963049722551,0.994963049722551,5,physics_pred_reaction_wheel_degradation,0.23132237284796123,physics_confidence,0.10887167868409252,wheel_current_residual_a,0.1028754087274431,wheel_temp_residual_c,0.0771752210721008,rule_pred_battery_voltage_sensor_drift,0.03709303196092972
344,reaction_wheel_degradation,reaction_wheel_degradation,0.7873610610804246,0.7873610610804246,5,physics_pred_reaction_wheel_degradation,0.2233733166592711,physics_confidence,0.10502710313254014,wheel_current_residual_a,0.09045355797688952,wheel_temp_residual_c,0.08720980151119175,physics_detected,0.023944506001343308
345,reaction_wheel_degradation,reaction_wheel_degradation,0.9813258952348243,0.9813258952348243,5,physics_pred_reaction_wheel_degradation,0.24263891834910112,physics_confidence,0.1212800022089851,wheel_current_residual_a,0.09739982198429925,wheel_temp_residual_c,0.09315469351464116,physics_detected,0.02936782261626872
346,reaction_wheel_degradation,reaction_wheel_degradation,0.991716082832521,0.991716082832521,5,physics_pred_reaction_wheel_degradation,0.23894511860123935,physics_confidence,0.1196476496520969,wheel_current_residual_a,0.09514589642673713,wheel_temp_residual_c,0.09368135075957351,physics_detected,0.030469980502319565
347,reaction_wheel_degradation,reaction_wheel_degradation,0.8891759677693395,0.8891759677693395,5,physics_pred_reaction_wheel_degradation,0.22820274826314588,physics_confidence,0.10974834598818202,wheel_current_residual_a,0.09195430062373948,wheel_temp_residual_c,0.09122371597456264,physics_detected,0.025409155674436003
348,reaction_wheel_degradation,reaction_wheel_degradation,0.7821790801963419,0.7821790801963419,5,physics_pred_reaction_wheel_degradation,0.22266888262911377,physics_confidence,0.1065679205559449,wheel_temp_residual_c,0.09022976263826331,wheel_current_residual_a,0.07486431284631863,physics_detected,0.025020791787379325
349,reaction_wheel_degradation,reaction_wheel_degradation,0.7925979241258959,0.7925979241258959,5,physics_pred_reaction_wheel_degradation,0.25208764337088124,physics_confidence,0.12527578485933444,wheel_temp_residual_c,0.10509375991279682,physics_detected,0.03618397024885893,rule_pred_battery_voltage_sensor_drift,0.022418416104474693
350,reaction_wheel_degradation,reaction_wheel_degradation,0.8670677534072478,0.8670677534072478,5,physics_pred_reaction_wheel_degradation,0.25589055518883247,physics_confidence,0.12895983495480953,wheel_temp_residual_c,0.09859868650717797,physics_detected,0.03819226326446413,rule_pred_battery_voltage_sensor_drift,0.024308596420018685
351,reaction_wheel_degradation,reaction_wheel_degradation,0.842701383783504,0.842701383783504,5,physics_pred_reaction_wheel_degradation,0.25305357205336,physics_confidence,0.13090014955970564,wheel_temp_residual_c,0.097497775547168,physics_detected,0.03682585783440084,rule_pred_battery_voltage_sensor_drift,0.024216395149450197
352,reaction_wheel_degradation,reaction_wheel_degradation,0.7974195118531545,0.7974195118531545,5,physics_pred_reaction_wheel_degradation,0.24368839720983115,physics_confidence,0.1231008671064797,wheel_temp_residual_c,0.09325503726226334,physics_detected,0.036245410789011646,rule_pred_battery_voltage_sensor_drift,0.023161740532786555
353,reaction_wheel_degradation,reaction_wheel_degradation,0.7884577632192747,0.7884577632192747,5,physics_pred_reaction_wheel_degradation,0.24534415680163288,physics_confidence,0.12280523082392994,wheel_temp_residual_c,0.09453154358680224,physics_detected,0.03662413819380759,rule_pred_battery_voltage_sensor_drift,0.022483829746520998
354,reaction_wheel_degradation,reaction_wheel_degradation,0.8848178893638916,0.8848178893638916,5,physics_pred_reaction_wheel_degradation,0.2557923633854515,physics_confidence,0.12916673783133703,wheel_temp_residual_c,0.09522511154629557,physics_detected,0.040506513749899636,rule_pred_battery_voltage_sensor_drift,0.024221111151018
355,reaction_wheel_degradation,reaction_wheel_degradation,0.9800755017230199,0.9800755017230199,5,physics_pred_reaction_wheel_degradation,0.26899842116187206,physics_confidence,0.13544796111727747,wheel_temp_residual_c,0.09472763337879912,physics_detected,0.042947841195120136,rule_pred_battery_voltage_sensor_drift,0.02631816259107743
356,reaction_wheel_degradation,reaction_wheel_degradation,0.7673332898498697,0.7673332898498697,5,physics_pred_reaction_wheel_degradation,0.24489768339144746,physics_confidence,0.12067073608597628,wheel_temp_residual_c,0.09624461053931241,physics_detected,0.034895521647331444,rule_pred_battery_voltage_sensor_drift,0.022437007520093588
357,reaction_wheel_degradation,reaction_wheel_degradation,0.7354228391639557,0.7354228391639557,5,physics_pred_reaction_wheel_degradation,0.24982333140213972,physics_confidence,0.12008591130558173,wheel_temp_residual_c,0.10537134155720543,physics_detected,0.03346888975031205,rule_pred_battery_voltage_sensor_drift,0.02136485213402281
358,reaction_wheel_degradation,reaction_wheel_degradation,0.8809623270102176,0.8809623270102176,5,physics_pred_reaction_wheel_degradation,0.23580839668522102,physics_confidence,0.11524463798217897,wheel_temp_residual_c,0.0957021807487725,wheel_current_residual_a,0.07439925484217874,physics_detected,0.029483218681463745
359,reaction_wheel_degradation,reaction_wheel_degradation,0.7915768785337632,0.7915768785337632,5,physics_pred_reaction_wheel_degradation,0.2196466165734833,physics_confidence,0.10776102995429852,wheel_temp_residual_c,0.0888355446501558,wheel_current_residual_a,0.08475796096182144,physics_detected,0.023947697314049717
360,reaction_wheel_degradation,reaction_wheel_degradation,0.8904850696191097,0.8904850696191097,5,physics_pred_reaction_wheel_degradation,0.22985946223140527,physics_confidence,0.1174967965780174,wheel_current_residual_a,0.09072750504031117,wheel_temp_residual_c,0.09015435013295779,physics_detected,0.02662631008915307
361,reaction_wheel_degradation,reaction_wheel_degradation,0.8197860257674141,0.8197860257674141,5,physics_pred_reaction_wheel_degradation,0.223428376491552,physics_confidence,0.11198303261929259,wheel_temp_residual_c,0.09059119539395724,wheel_current_residual_a,0.0865327076876126,physics_detected,0.024227356104046287
