source_dataset,time_h,target_label,in_sunlight,solar_power_w,load_power_w,battery_soc_measured,battery_voltage_measured,battery_current_measured,battery_temp_measured,electronics_temp_measured,wheel_target_speed_rpm,wheel_speed_measured,wheel_current_measured,wheel_temp_measured,battery_soc_rate,battery_voltage_rate,battery_temp_rate,electronics_temp_rate,wheel_speed_rate,wheel_current_rate,wheel_temp_rate,wheel_tracking_error_rpm,solar_relative_residual,battery_innovation_v,battery_temp_residual_c,electronics_temp_residual_c,wheel_current_residual_a,wheel_temp_residual_c,rule_detected,rule_confidence,rule_pred_solar_array_degradation,rule_pred_battery_degradation,rule_pred_thermal_anomaly,rule_pred_reaction_wheel_degradation,rule_pred_battery_voltage_sensor_drift,rule_pred_telemetry_dropout,physics_detected,physics_confidence,physics_pred_solar_array_degradation,physics_pred_battery_degradation,physics_pred_thermal_anomaly,physics_pred_reaction_wheel_degradation,physics_pred_battery_voltage_sensor_drift,physics_pred_telemetry_dropout,ml_power_ratio,ml_battery_ratio,ml_thermal_ratio,ml_wheel_ratio,ml_max_ratio,ml_persistent_anomaly,missing_battery_soc_measured,missing_battery_voltage_measured,missing_battery_current_measured,missing_battery_temp_measured,missing_electronics_temp_measured,missing_wheel_speed_measured,missing_wheel_current_measured,missing_wheel_temp_measured,missing_count
solar_array_degradation,4.533333333333333,solar_array_degradation,1.0,421.7535810720969,358.134732861516,71.33699560935518,28.864863448605245,-2.1870973372940425,24.21838427360505,25.956257830259972,3203.3683215379,3104.945395430726,0.2216022448251354,22.515943386374268,0.005642532570056839,0.000625065704623277,0.0010243237656094805,0.0042003248464671595,1.7808375974740405,-0.00017641193186599495,-0.0014466969548613188,-98.42292610717413,-0.30000000000000004,0.0245150015170843,-0.03853397919014512,0.21211434026336207,-0.009312423763123995,-0.08019005966129811,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9593410456778658,0.966424594032784,0.8339595510685341,0.8322153999790648,0.966424594032784,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.55,solar_array_degradation,1.0,422.6196873043037,361.75570504584937,70.98326068076722,28.853774490017454,-2.113086295876477,24.19986816754702,25.95545852382127,3293.8926261462343,3201.57784736766,0.2320982341653565,22.519279508640444,-0.0058955821431328085,-0.0001848159764631892,-0.00030860176763383154,-1.3321773978347552e-05,1.6105408656155684,0.00017493315567035142,5.56020377696124e-05,-92.31477877857424,-0.30000000000000016,0.006738834184925935,-0.04803261138308912,0.20109261124004973,0.0036304918072316006,-0.07448587903536819,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0215906268671242,0.9881243424894542,0.7664190654373624,0.8055951672502918,1.0215906268671242,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.566666666666666,solar_array_degradation,1.0,423.47303068329416,364.8628965095478,71.21874976187468,28.857847314578542,-2.025882172250112,24.05203271754522,25.74678657264657,3371.572412738696,3285.273033282352,0.2222021667980626,22.52641822221449,0.003924818018457662,6.788040935147658e-05,-0.0024639241666966666,-0.0034778658529116767,1.3949197652448675,-0.00016493445612156496,0.00011897855956745454,-86.29937945634401,-0.3000000000000001,0.006491137220013599,-0.1868084429981991,-0.018030702284956845,-0.0010757458288556399,-0.06507123298773365,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.954985300937126,0.9522079269831715,0.8589834796604301,0.7863070072016316,0.954985300937126,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.583333333333333,solar_array_degradation,1.0,424.3094538059033,367.3205080756888,71.39547668252183,28.854829572949058,-1.971935682676399,24.28909019083023,25.88351640803473,3433.0127018922185,3357.635948762466,0.2132912188768812,22.624299221996992,0.002945448677452589,-5.029569382474601e-05,0.003950957888083491,0.0022788305898026567,1.2060485913352295,-0.0001485157986863564,0.0016313499963750051,-75.37675312975261,-0.30000000000000016,-0.000723208450164492,0.05931180249364232,0.10808562049508552,-0.0022807809805767965,0.03501245388274299,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9588072611853771,0.9599306631938989,0.8535642920373042,0.829234698650556,0.9599306631938989,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.6,solar_array_degradation,1.0,425.12488170275503,369.0211303259031,71.70904042745141,28.850448844769,-1.920051088181252,24.31753875761058,25.915298100837784,3475.5282581475763,3426.2095772974385,0.2013547087215438,22.5882479802899,0.005226062415493023,-7.301213633426802e-05,0.0004741427796725262,0.000529694880050909,1.1428938089162102,-0.00019894183592229035,-0.0006008540284515362,-49.31868085013775,-0.30000000000000004,-0.008311005196841137,0.09682261395568759,0.12916864656586569,-0.004332080693297269,0.0011118567466006368,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9609612068140131,0.9534667484024427,0.7591597960230572,0.7964665476631692,0.9609612068140131,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.616666666666666,solar_array_degradation,1.0,425.9153416911022,369.8904379073655,71.67249737602829,28.86386746641221,-1.960284801046075,24.06204433689099,25.80609740703138,3497.2609476841367,3453.447681926248,0.1944842798336509,22.521491466212467,-0.0006090508570520589,0.00022364369405346215,-0.004258240345326491,-0.0018200115634400642,0.45396841048016084,-0.00011450714813154804,-0.0011126085679572146,-43.81326575788853,-0.30000000000000004,0.0027763941433605055,-0.14970556763562826,0.009267944602900258,0.00042996740373807407,-0.06352348333590996,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9800930267203949,0.977481364487506,0.8625263019191527,0.7739643144177788,0.9800930267203949,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.633333333333334,solar_array_degradation,1.0,426.6769827293384,369.8904379073655,71.53481395447315,28.877218775756987,-1.96243360960486,24.259630180877647,26.026030247161557,3497.2609476841367,3478.6616516101167,0.1836083728010528,22.49669540751795,-0.0022947236925856393,0.00022252182241295771,0.0032930973997775817,0.00366554733550295,0.4202328280644754,-0.0001812651172099685,-0.00041326764490860296,-18.599296074020003,-0.29999999999999993,0.0124081829930347,0.056790470265625004,0.21858637664176683,0.0024254088353205805,-0.08620490630938704,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9967348961948591,0.9892372706855159,0.8601042917644318,0.7837258621737845,0.9967348961948591,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.65,solar_array_degradation,1.0,427.4060941788852,369.0211303259031,71.58424652222072,28.92115000381632,-2.0497879636512626,24.08852105055357,25.81397654046657,3475.5282581475767,3475.9507689839324,0.1631227511815499,22.55637208128009,0.0008238761291262146,0.0007321871343222004,-0.0028518188387346064,-0.003534228444916465,-0.04518137710307049,-0.00034142702699171507,0.0009946112293690134,0.42251083635574105,-0.3,0.05126290531118016,-0.10555538998035985,-0.0039098921216513816,-0.004512532532216507,-0.02439785749704626,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9675233834801434,0.9878281023043014,0.8645308433388494,0.8414896162250401,0.9878281023043014,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.666666666666667,solar_array_degradation,1.0,428.0991238820503,367.3205080756888,72.17794752261747,28.853103086898543,-2.146530900058144,24.27853195353287,25.87730508312889,3433.0127018922203,3451.604623368277,0.1460925352293746,22.519033306677724,0.009895016673279144,-0.0011341152819629367,0.0031668483829883224,0.0010554757110386485,-0.4057690935942598,-0.00028383693253625496,-0.0006223129100394687,18.59192147605654,-0.30000000000000004,-0.026865119770892676,0.09305794633417008,0.049229691193804825,-0.007910835080634643,-0.05956986851508361,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9845739887310899,1.0279661538875418,0.8149412849371233,0.8756478915034552,1.0279661538875418,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.683333333333334,solar_array_degradation,1.0,428.7526954677834,364.8628965095479,72.01620559731022,28.91605602208372,-2.2432649403890954,24.167353283733654,25.905451544440048,3371.5724127386984,3401.2334779044995,0.1642859270563123,22.481835076918404,-0.002695698755120901,0.0010492155864196089,-0.0018529778299869312,0.00046910768851932496,-0.8395190910629556,0.00030322319711562816,-0.0006199704959886532,29.66106516580112,-0.3,0.03557788779824378,-0.009683142779927323,0.06751446598948974,0.005168930839694441,-0.09459604577651604,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9948404853690694,1.0219224697267357,0.7882600341947535,0.844557515610446,1.0219224697267357,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.7,solar_array_degradation,1.0,429.36362480101513,361.7557050458495,72.19415260681664,28.89251063481333,-2.308042708165751,24.222637095980264,25.609680103154545,3293.892626146237,3349.5923241398937,0.171843418537164,22.558655931437936,0.0029657834917737585,-0.0003924231211731429,0.0009213968707768434,-0.004929524021425043,-0.8606858960767644,0.00012595819134752866,0.0012803475753255355,55.69969799365663,-0.3,0.0036251460599778795,0.05390900505437202,-0.23772904917299442,0.0006910256467664022,-0.015598390889582703,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9525727598665829,0.9684548962241828,0.8958284396503432,0.7710961954251657,0.9684548962241828,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.716666666666667,solar_array_degradation,1.0,429.9289354954447,358.134732861516,72.330112265139,28.9130646014376,-2.466887827734982,24.13809214306885,25.671809651283024,3203.368321537901,3276.164864712513,0.1836586558651394,22.484816857360507,0.002265994305372487,0.00034256611040450004,-0.0014090825485235806,0.001035492468807971,-1.2237909904563442,0.0001969206221329234,-0.0012306512346238327,72.796543174612,-0.3,0.019481357665025456,-0.022579722126053525,-0.18463370111204824,0.0020818407406947848,-0.08723578020403977,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9527378273050621,0.9668483464560705,0.8074634375572343,0.7686050124148217,0.9668483464560705,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.733333333333333,solar_array_degradation,1.0,430.4458734141935,354.15823381635533,72.47436833842303,28.921176334613968,-2.636459749818766,23.8453768004101,25.737198792686364,3103.9558454088838,3200.630003975616,0.1872019766800602,22.41107641817756,0.0024042678880673426,0.00013519555293945256,-0.004878589044312479,0.0010898190233890048,-1.2589143456149485,5.9055346915346435e-05,-0.0012290073197157507,96.67415856673233,-0.30000000000000004,0.02062431650956853,-0.3075179455969419,-0.127808836271182,-0.0027326889651419495,-0.15873145785031895,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.968136671600102,0.958713434003403,0.8831716075081167,0.7872618029535805,0.968136671600102,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.75,solar_array_degradation,1.0,430.9119200876838,350.0000000000001,72.7155675130484,28.899141389161763,-2.766694202953425,24.171963890524637,25.918943481547103,3000.0000000000027,3097.414575329992,0.1993481078391046,22.749698982236943,0.004019986243756079,-0.00036724909087008467,0.005443118168575604,0.0030290781476789872,-1.7202571440937315,0.00020243551931740656,0.0056437094009896905,97.41457532998947,-0.30000000000000004,-0.008742546052634026,0.02661195384359516,0.045855913621217326,0.0034874415596049813,0.1821944358844867,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9781237397037154,0.9600865273822036,0.9089136335958242,0.9222103200228534,0.9781237397037154,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.766666666666667,solar_array_degradation,1.0,431.3248049833695,345.8417661836448,72.78992620555397,28.85641881799912,-2.944098927697829,24.251216304739863,26.00095712465446,2896.044154591119,2993.6888169259737,0.204920544589452,22.639349896132067,0.0012393115417594913,-0.0007120428527107,0.0013208735702537667,0.0013668940517892617,-1.728762640066975,9.287394583912348e-05,-0.001839151435081258,97.64466233485473,-0.30000000000000004,-0.05543148220816008,0.11309175474662325,0.120270080653615,0.005824722225940604,0.0742193919640961,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9780256621202457,0.9845512107165661,0.7783095760110654,0.8114307290235042,0.9845512107165661,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.783333333333333,solar_array_degradation,1.0,431.6825165675415,341.86526713848406,73.24388504693027,28.886675210294,-3.1220989383342266,24.09954129616997,25.838805859358807,2796.6316784621017,2891.776656402867,0.1856853645239922,22.527901505323324,0.0075659806896050934,0.0005042732049146773,-0.0025279168094982057,-0.0027025210882608637,-1.6985360087184442,-0.0003205863344243299,-0.0018574731801457153,95.14497794076533,-0.30000000000000004,-0.023628821233145914,-0.031687173664842305,-0.04902221500387682,-0.013813377528368753,-0.03477595789784971,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0133907954658838,0.9654272053794154,0.8357945212099487,0.8689357258258732,1.0133907954658838,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.8,solar_array_degradation,1.0,431.9833121053189,338.2442949541506,72.94274575652268,28.89995831041813,-3.1838480069948742,24.12484585690369,26.02365278478161,2706.1073738537643,2802.4741690663745,0.2011838523716938,22.582480675905067,-0.005018988173459841,0.00022138500206878576,0.00042174267889532046,0.0030807820903800596,-1.4883747889415417,0.00025830813079502684,0.0009096528430290481,96.36679521261021,-0.30000000000000004,-0.012875220937651477,0.0003682543861138754,0.12910290551841186,0.004132036549466284,0.022339324314685882,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0213272569229945,0.9960093013486518,0.8082836677975813,0.8118445599677635,1.0213272569229945,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.816666666666666,solar_array_degradation,1.0,432.2257261510776,335.13710349045215,73.28710818801792,28.92221223096946,-3.342199013926126,24.15373918702848,25.87207864476541,2628.4275872613034,2716.8222387266374,0.2030339173220089,22.53589074198416,0.005739373858254027,0.0003708986758555355,0.00048155550207985934,-0.00252623566693669,-1.4275321723289531,3.0834415838584815e-05,-0.0007764988986817655,88.39465146533394,-0.3,0.00523096300515391,0.03569637165969297,-0.02882854581272909,0.011171931230988419,-0.021631755367636174,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0233120479973163,0.9596967652785758,0.8048991499968492,0.7806563630314135,1.0233120479973163,1,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.833333333333333,solar_array_degradation,1.0,432.4085776879538,332.6794919243112,73.24565061783233,28.964203674096552,-3.4134679980110145,24.11207795794497,25.66862901195021,2566.9872981077806,2643.47582671314,0.1730587020284446,22.672420611636248,-0.0006909595030933247,0.00069985738545153,-0.0006943538180585425,-0.0033908272135866704,-1.222440200224954,-0.0004995869215594052,0.002275497827534778,76.48852860535953,-0.3000000000000001,0.040684870892803815,0.00030292912880725,-0.23833887029573475,-0.011097371293115332,0.11759497847529943,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9864838029554354,0.9910750390682904,0.835222845065997,0.9188070834305052,0.9910750390682904,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.85,solar_array_degradation,1.0,432.53097588164025,330.978869674097,73.34677161916632,28.962505294393264,-3.53702802088345,23.949608758173238,25.938885464569506,2524.471741852424,2582.51401003638,0.1718131587481567,22.558832617654303,0.001685350022233223,-2.830632838814277e-05,-0.0027078199961955225,0.004504274210321609,-1.0160302779460002,-2.0759054671464864e-05,-0.0018931332330324106,58.04226818395591,-0.3,0.027813753575419042,-0.15616510506216486,0.02607543841411797,-0.002457704130785915,0.006772902458621388,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9940697033489639,0.9623634651090065,0.8914380342514349,0.7939058926953894,0.9940697033489639,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.866666666666666,solar_array_degradation,1.0,432.5923244204407,330.1095620926345,74.01886813394098,28.96365100464245,-3.509899502834852,24.183301745332404,26.066464716540622,2502.739052315864,2541.7601814115083,0.1523645793556382,22.53415066820144,0.011201608579577756,1.9095170819779148e-05,0.00389488311931944,0.002126320866185279,-0.6792304770811977,-0.00032414298987530805,-0.0004113658242143714,39.02112909564448,-0.29999999999999993,0.01943880376937912,0.08354402007108064,0.1479462143852146,-0.010273806538376506,-0.015086890640482409,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0522093923283353,0.9758513696065757,0.8541082886423177,0.821836217063559,1.0522093923283353,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.883333333333334,solar_array_degradation,1.0,432.5923244204407,330.1095620926345,73.78023220814067,28.915621390792204,-3.545929084717612,24.0238139317262,26.074384235531745,2502.739052315864,2526.472081122971,0.1534906656733856,22.596104664338096,-0.0039772654300051615,-0.0008004935641707789,-0.0026581302267700835,0.00013199198318538662,-0.25480167147562344,1.8768105295789707e-05,0.001032566602277581,23.733028807107075,-0.29999999999999993,-0.03711875393462449,-0.07003154400324973,0.15020292518431688,0.0032577031032197112,0.049728105049677396,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.017561306818498,1.0095118880937113,0.8005031447471842,0.8059763462254766,1.017561306818498,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.9,solar_array_degradation,1.0,432.53097588164025,330.9788696740969,73.76155442129692,28.95668685934812,-3.543308204640097,23.868403250388397,25.94489385986656,2524.471741852423,2525.218220230541,0.1698269656642582,22.669274238871918,-0.00031129644739588496,0.0006844244759319551,-0.0025901780222967,-0.002158172927753081,-0.02089768154049428,0.0002722716665145434,0.001219492908897024,0.7464783781183542,-0.3,0.002469633638916946,-0.21956049462882632,0.01500811303450078,0.006046322842126861,0.1257068652865918,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9819600530199923,0.9887945966248917,0.8311997793032475,0.8190231627903355,0.9887945966248917,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.916666666666667,solar_array_degradation,1.0,432.4085776879538,332.6794919243112,74.2314103464316,28.92675571817846,-3.454644730268891,24.129055037124985,26.188905077824053,2566.9872981077806,2552.69327954705,0.1830095420358807,22.50980744869271,0.007830932085578012,-0.0004988523528277019,0.0043441964456098015,0.004066853632624875,0.45791765527515055,0.00021970960619370855,-0.0026577798363200955,-14.294018560730365,-0.3000000000000001,-0.033717883994548004,0.04710318918789724,0.2531904677742176,0.00559698580999185,-0.031023036443944108,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0319380292876996,0.9705547114939529,0.9099446680402492,0.8594782278195735,1.0319380292876996,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.933333333333334,solar_array_degradation,1.0,432.2257261510776,335.1371034904521,73.8852478402553,28.98614274716095,-3.3852409774802643,24.051021812545187,25.93026480861829,2628.427587261303,2594.8247458405062,0.1887594362377177,22.34304408722615,-0.005769375102938313,0.0009897838163748674,-0.0013005537429966315,-0.004310671153429387,0.7021911048909336,9.583157003061662e-05,-0.0027793893577760186,-33.60284142079672,-0.3,0.024034349273005517,-0.02482761936444078,-0.011477794900191185,-0.0017734865147984447,-0.19513997108580838,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0315895310649263,1.0188507643333233,0.8742782380919566,0.8245944361243082,1.0315895310649263,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.95,solar_array_degradation,1.0,431.9833121053189,338.2442949541506,74.3022692810652,28.94708455846819,-3.2346655073203645,24.059871474581456,25.92066269260397,2706.107373853764,2650.435482533252,0.194903995034532,22.49428198079537,0.0069503573468315,-0.0006509698115459983,0.0001474943672711504,-0.00016003526690534878,0.9268456115457638,0.0001024093132802384,0.0025206315594870077,-55.671891320511804,-0.30000000000000004,-0.023595354530016266,-0.0096463436551808,-0.027370399581780447,-0.007664324391763538,-0.04136113799635055,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.020642495183824,0.9728857700619308,0.7708076989439542,0.7907140935126589,1.020642495183824,1,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.966666666666667,solar_array_degradation,1.0,431.6825165675415,341.8652671384839,74.47184455533038,28.954978935647944,-3.148254014156705,24.128882210480665,26.066944817206263,2796.6316784620976,2721.332753004998,0.2031885136679938,22.58969644167432,0.0028262545710864137,0.00013157295299587684,0.0011501789316534783,0.0024380354100382346,1.1816211745290957,0.00013807531055769624,0.001590241014649152,-75.29892545709981,-0.30000000000000004,-0.018183732424191135,0.0658050982634073,0.11230946304415212,-0.009804227992347703,0.056477579735904726,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9868393933521632,0.95604762558918,0.8009489617158412,0.7806221536927046,0.9868393933521632,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,4.983333333333333,solar_array_degradation,1.0,431.3248049833695,345.8417661836447,74.13026629939876,28.987753733332752,-2.9765029292238543,23.93932439717472,25.91739144623921,2896.0441545911185,2807.8844540350296,0.2181295509291682,22.578014386730263,-0.005692970932193712,0.0005462466280801455,-0.0031592968884324316,-0.0024925561827841966,1.4425283505005306,0.0002490172876862401,-0.0001947009157342805,-88.15970055608886,-0.30000000000000004,0.011723470235992295,-0.11707013761928309,-0.044191001707968525,-0.003221041251932233,0.047096262257213084,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0256851117048529,1.0020098047361237,0.8489285374635791,0.806031856545615,1.0256851117048529,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.0,solar_array_degradation,1.0,430.9119200876838,349.99999999999994,74.49343464297854,29.01271166689697,-2.7832380618047647,23.978632339023303,25.882295799980373,2999.999999999998,2896.1629894133453,0.2287302587047318,22.50037604453568,0.00605280572632978,0.00041596555940361194,0.0006551323641430666,-0.0005849274376473091,1.4713089229719267,0.00017667846292606,-0.0012939723699097053,-103.83701058665292,-0.30000000000000004,0.030412508326403298,-0.07082287232424989,-0.08659398838322829,0.0014536658893340715,-0.028367003780104483,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9919618899052254,0.9588293356824285,0.7888499595256001,0.8227559694965481,0.9919618899052254,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.016666666666667,solar_array_degradation,1.0,430.4458734141935,354.1582338163552,74.22173268626868,28.97177542549217,-2.658742162983235,24.1988457314847,25.806276632249,3103.955845408879,2996.9714041600605,0.2360615971149367,22.635232009366288,-0.004528365945164362,-0.0006822706900800076,0.003670223207689934,-0.0012669861288562363,1.6801402457785874,0.0001221889735034153,0.002247599413843441,-106.98444124881871,-0.30000000000000004,-0.018902430527290903,0.15646887543477206,-0.17027786118933008,0.00554984821552848,0.10854105259711844,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0172101323188798,0.9950544598638953,0.827205351371303,0.8654076779782557,1.0172101323188798,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.033333333333333,solar_array_degradation,1.0,429.9289354954447,358.1347328615159,74.65401181519864,28.973157761433484,-2.457847949188779,23.80128892076273,25.798436162326414,3203.368321537897,3102.3695728440603,0.2386641214189041,22.48989604565861,0.007204652148832717,2.3038932355253412e-05,-0.006625946845366156,-0.00013067449870973746,1.7566361447333292,4.337540506612336e-05,-0.002422266061794609,-100.99874869383666,-0.3,-0.019400984299043245,-0.23377794522858508,-0.18611936845055865,0.007749452830645598,-0.034858407053338425,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9693991580011961,0.9549344692158968,0.927562085061537,0.8461362215775655,0.9693991580011961,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.05,solar_array_degradation,1.0,429.36362480101513,361.75570504584937,74.92380278473598,29.03015829523248,-2.2684110108882805,23.968893110516465,25.991170984662,3293.8926261462343,3207.9432091039885,0.2208567459821681,22.605128222446428,0.004496516158955662,0.0009500088966499121,0.0027934031625622543,0.0032122470389264043,1.7595606043321368,-0.00029678959061226704,0.0019205362797969508,-85.94941704224584,-0.3,0.03609985468875365,-0.05866887121605302,-0.0016836723733426595,-0.007610996375957191,0.08220648564430633,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9521550021365153,0.9911150969068957,0.8604371012750486,0.8768860584510865,0.9911150969068957,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.066666666666666,solar_array_degradation,1.0,428.7526954677834,364.8628965095479,74.79502642550932,29.003021752292355,-2.21037906942012,23.923244970495325,25.903087916664187,3371.572412738698,3286.584744689255,0.2282556092677327,22.51079823545501,-0.0021462726537777145,-0.00045227571566872624,-0.0007608023336856581,-0.0014680511332968512,1.3106922597544401,0.00012331438809274343,-0.0015721664498569746,-84.98766804944307,-0.3,0.0006442681216078938,-0.09678784618160563,-0.09831019276582609,0.004977696640813378,-0.010378896255076597,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9877019368160387,0.9871431303200048,0.7967668397750961,0.8171854787987707,0.9877019368160387,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.083333333333333,solar_array_degradation,1.0,428.0991238820503,367.3205080756888,75.10315653248767,29.02070057801837,-2.124705266660506,24.085405466729338,26.09205328506812,3433.0127018922185,3372.1258188738548,0.2136914789046597,22.482855242914848,0.005135501782972559,0.0002946470954335941,0.0027026749372335364,0.0031494228067321826,1.4256845697433316,-0.0002427355060512166,-0.00046571654233602545,-60.88688301836373,-0.30000000000000004,0.014572463566992155,0.0729556809604226,0.08193430970597504,-0.001880520952797976,-0.036646544133450476,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9566304645379535,0.9569647981974406,0.8522039977263521,0.8281219238984523,0.9569647981974406,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.1,solar_array_degradation,1.0,427.4060941788852,369.021130325903,75.32980946174176,29.031613776564445,-2.028838563862514,23.96346501284039,26.07305322041364,3475.528258147576,3413.180051560166,0.2036341194747652,22.525041951224814,0.003777548820901444,0.00018188664243456998,-0.002032340898149106,-0.0003166677442412909,0.6842372114385171,-0.00016762265716490827,0.0007031118051661049,-62.348206587410004,-0.3,0.020161907381076816,-0.04134105712543601,0.0541130838218038,-0.0020526699400751636,0.007167421389471684,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9563423404083258,0.9570442840109511,0.8002836336859208,0.7870848404723665,0.9570442840109511,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.116666666666666,solar_array_degradation,1.0,426.6769827293384,369.8904379073655,75.45970781132891,28.992282844489196,-2.0127248644293028,23.8044539457094,25.901836352619227,3497.260947684137,3450.723621632988,0.1932812586368136,22.42116240550542,0.0021649724931191846,-0.0006555155345874771,-0.0026501844521831684,-0.0028536144632402244,0.6257261678803692,-0.00017254768063252647,-0.001731325761989903,-46.53732605114919,-0.29999999999999993,-0.025157451270633402,-0.192736904204601,-0.12594130667061165,-0.000773053793099554,-0.09511041228780925,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,0.9700292734178322,0.9804254428298294,0.8601484708934638,0.7857416497612384,0.9804254428298294,0,0,0,0,0,0,0,0,0,0
solar_array_degradation,5.133333333333334,solar_array_degradation,1.0,425.9153416911022,369.8904379073655,75.20333947493555,28.99053304212653,-1.9441925460387304,24.120715089691448,26.102739240749308,3497.260947684137,3477.3558510304424,0.1788778325628282,22.48001513553051,-0.004272805606556082,-2.9163372711119944e-05,0.005271019066367444,0.0033483814688346786,0.44387048995757444,-0.00024005710123309044,0.0009808788337515159,-19.905096653694727,-0.30000000000000004,-0.027124053876669052,0.13116608230197713,0.06619475894305182,-0.002305131402904198,-0.03465861252984226,1,0.95,1,0,0,0,0,0,1,0.95,1,0,0,0,0,0,1.0171589966136647,0.9906705766464988,0.9262427449218713,0.7884252756840553,1.0171589966136647,0,0,0,0,0,0,0,0,0,0
