time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,solar_degradation,battery_degradation,thermal_anomaly,fault_active,fault_type,fault_progress,fault_severity,fault_label
5700.0,95.0,1.5833333333333333,1,606.1563625798619,367.32050807568874,-238.8358545041732,84.52574474655987,84.77567779996862,29.381029789862396,29.400090924148234,-8.128913663420365,-8.106713236331235,23.65808338034673,23.72177400868395,25.09067944762115,25.124758588421358,6.286338987787384,18.366025403784437,3433.012701892219,3359.107687380103,3350.1896317315322,0.0026228799942982993,0.21557199985745748,0.21599010524451026,23.582450003578042,23.537954646870112,0.0,0.0,0.0,0,none,0.0,0.0,nominal
5760.0,96.0,1.6,1,607.3212595753644,369.0211303259031,-238.3001292494613,84.88035803413348,84.62438984260548,29.395214321365337,29.445668819944363,-8.106766177794373,-8.054896317567803,23.668993455494366,23.804915515523927,25.10685612507277,25.132377466758356,6.257572628914463,18.451056516295154,3475.5282581475767,3417.31797276384,3424.071098368603,0.0022274715765936287,0.2056867894148407,0.20574705531784981,23.572850634741116,23.589074416892938,0.0,0.0,0.0,0,none,0.0,0.0,nominal
5820.0,97.0,1.6166666666666667,1,608.450488130146,369.8904379073655,-238.56005022278055,85.23535810886975,85.01666383477735,29.409414324354792,29.421324063489756,-8.111689936824822,-8.10987835897209,23.67985936506305,23.5495941533796,25.122990319862925,25.117870608681265,6.263961090494807,18.494521895368276,3497.260947684136,3457.2894602239876,3456.8908124047034,0.001762172497196499,0.19405431242991247,0.20304211826313567,23.56333660191221,23.634873668193283,0.0,0.0,0.0,0,none,0.0,0.0,nominal
5880.0,98.0,1.6333333333333333,1,609.5385467561977,369.8904379073655,-239.64810884883218,85.59197731846623,85.59426640628453,29.42367909273865,29.43114271203268,-8.1447363565073,-8.143409985164174,23.690803336957206,23.670511938477652,25.138995441094757,25.030752721355928,6.306938425360945,18.494521895368276,3497.2609476841367,3477.2752039540624,3476.519944566028,0.0012473185586292885,0.18118296396573222,0.17745247268246966,23.55388455379844,23.45385931068459,0.0,0.0,0.0,0,none,0.0,0.0,nominal
5940.0,99.0,1.65,1,610.5801345412646,369.0211303259031,-241.55900421536148,85.95144012235814,86.05368448526764,29.438057604894325,29.44979554469232,-8.205670613783983,-8.259271839125025,23.70194732499464,23.689678861245127,25.15478559059859,25.254355729188582,6.386642417753441,18.451056516295154,3475.5282581475763,3476.4017310508193,3481.697849745301,0.0007054113485506565,0.1676352837137664,0.17276446792819258,23.544471796948457,23.547584853500574,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6000.0,100.0,1.6666666666666667,1,611.5701769743577,367.3205080756888,-244.24966889866886,86.3149068915526,86.14589782595877,29.452596275662103,29.420085310841362,-8.29297582503796,-8.28263767789545,23.713408560520584,23.7513365639571,25.17027935668137,25.299012467841877,6.5018758427731225,18.36602540378444,3433.0127018922194,3454.7072164715196,3460.20711472323,0.00016013481240036284,0.15400337031000907,0.1533422270273532,23.53507726942784,23.43554079911897,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6060.0,101.0,1.6833333333333333,1,612.503850668262,364.86289650954785,-247.64095415871412,86.68342021619354,86.61959889679136,29.46733680864774,29.473853744492057,-8.403913654186736,-8.409976151548419,23.725294979746,23.667505568938235,25.185403411478873,25.210691892975863,6.650061176562101,18.243144825477394,3371.5724127386966,3413.1398146051083,3410.6200258980552,-0.00036467984866473584,0.1591169962166184,0.15597666579799152,23.52573166122319,23.550647887967465,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6120.0,102.0,1.7,1,613.376606858593,361.7557050458495,-251.62090181274357,87.0578560819863,86.97745756596046,29.482314243279454,29.489637374948806,-8.534638757881803,-8.526442637196238,23.737700558861533,23.623757658752375,25.200095754691628,25.151971642305085,6.827204698203059,18.087785252292473,3293.892626146237,3353.516220375672,3360.7051050752543,-0.0008460957156158976,0.17115239289039744,0.165341995326726,23.51643510681683,23.347102750899186,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6180.0,103.0,1.7166666666666666,1,614.184193564921,358.134732861516,-256.049460703405,87.4388820651759,87.0665130345274,29.497555282607035,29.498428581004333,-8.680362092731874,-8.679434574390893,23.75070067179128,23.738939586248765,25.214308461940245,25.335727444833097,7.027894884874919,17.9067366430758,3203.3683215379,3278.4422709567857,3265.078098791271,-0.001263072604977778,0.18157681512444446,0.1835564844965986,23.507167066170187,23.632082122314472,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6240.0,104.0,1.7333333333333334,1,614.9226763059908,354.1582338163552,-260.76444248963554,87.82692439030927,87.60136823733093,29.51307697561237,29.501682780258676,-8.835555936953433,-8.858142694470292,23.764347680751207,23.674913076143454,25.228009817626358,25.195383617124055,7.245363897202646,17.707911690817763,3103.9558454088806,3191.199058182833,3198.3364846012555,-0.0015973866258081003,0.1899346656452025,0.1991215990226401,23.497908946418978,23.471033808415765,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6300.0,105.0,1.75,1,615.5884572681198,350.0,-265.5884572681198,88.22214530886303,88.60315735167593,29.52888581235452,29.52995310666406,-8.994191618195119,-8.941580887394087,23.778667056763982,23.769337191798634,25.241185739085346,25.25429152168996,7.471638629184906,17.5,3000.0000000000005,3095.599529091417,3097.426901454631,-0.0018344266511799855,0.19586066627949963,0.21175493467633733,23.48864485871562,23.556747704703202,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6360.0,106.0,1.7666666666666666,1,616.178292833385,345.8417661836449,-270.33652664974005,88.62443180685372,88.48297890086343,29.54497727227415,29.574047208382424,-9.149999479046192,-9.160854455158722,23.793654385214477,23.744679366924355,25.253840429791026,25.344700565780236,7.697799237323648,17.292088309182244,2896.0441545911217,2995.82184184127,2995.9772697801254,-0.0019638328945403845,0.1990958223635096,0.20048870193606863,23.479362264188413,23.480481081937636,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6420.0,107.0,1.7833333333333334,1,616.6893093822022,341.86526713848406,-274.8240422437181,89.03339615543068,89.10071278075176,29.561335846217226,29.57408482314031,-9.296739622099507,-9.354848630080669,23.80927362359682,23.875930890457774,25.265996233066545,25.167794291083514,7.9143494080891905,17.093263356924204,2796.631678462101,2896.226760151685,2889.0152644738882,-0.0019799496820944516,0.1994987420523613,0.1992066858330679,23.47005248504146,23.476770965306617,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6480.0,108.0,1.8,1,617.1190172933127,338.24429495415063,-278.8747223391621,89.44838830176872,89.30968706885426,29.57793553207075,29.60286648780079,-9.428471504942728,-9.468736759933854,23.82545693516711,23.784762560289856,25.27769269269743,25.21920527920413,8.111685993561359,16.912214747707534,2706.1073738537652,2801.167067002725,2800.9341306510287,-0.0018820726328890943,0.19705181582222736,0.19844613724546356,23.460711060747016,23.38007962477713,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6540.0,109.0,1.8166666666666667,1,617.465323072968,335.1371034904521,-282.3282195825159,89.86851958090936,90.01337611640061,29.594740783236375,29.596630854286417,-9.539810524119803,-9.59656891171916,23.842106322845737,23.646247178806036,25.288984861504893,25.287752932211962,8.280638786888556,16.756855174522606,2628.427587261303,2714.7973271320143,2713.6924905430824,-0.0016744794436408268,0.19186198609102068,0.19134488552314752,23.451337933689757,23.44909933716734,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6600.0,110.0,1.8333333333333333,1,617.7265395542198,332.6794919243112,-285.0470476299086,90.29269673512054,90.33780870302257,29.61170786940482,29.64013735770027,-9.626160331144652,-9.659493478172179,23.859097141634237,23.741899982344158,25.299940931805285,25.190608546016545,8.413037017672233,16.633974596215563,2566.98729810778,2640.8923126198974,2642.336895955741,-0.0013662429328624107,0.18415607332156025,0.19038081021479247,23.441937453726375,23.407430298667215,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6660.0,111.0,1.85,1,617.9013941166289,330.9788696740969,-286.922524442532,90.71966477744574,90.2193248086138,29.62878659109783,29.57766680521952,-9.683910731894091,-9.708901833577972,23.876283392667975,23.820510503918452,25.310639291318253,25.26980042859278,8.502250165063485,16.548943483704846,2524.4717418524233,2582.6820272361606,2582.8749328510653,-0.0009708345151577116,0.17427086287894278,0.17271213122483053,23.432518197106866,23.51646536595034,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6720.0,112.0,1.8666666666666667,1,617.9890348863438,330.1095620926345,-287.8794727937093,91.14805685005543,91.01285338891915,29.645922274002217,29.62005273521795,-9.710592577724025,-9.696226311568411,23.893504521168115,23.739940314175502,25.32116513319697,25.36013430372897,8.543648656843914,16.505478104631727,2502.7390523158633,2542.710539776012,2543.2233056946434,-0.0005055354357605888,0.16263838589401472,0.1619011734444239,23.423092602138773,23.550154690710713,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6780.0,113.0,1.8833333333333333,1,617.9890348863438,330.1095620926345,-287.8794727937093,91.57644892266512,91.45200743360618,29.663057956906606,29.724866902022328,-9.704982986310108,-9.711745929786952,23.91059327931166,23.782891634814636,25.33160676834066,25.338598726440143,8.534935581165493,16.505478104631727,2502.7390523158633,2522.724796045938,2517.3435700443442,9.318502806628603e-06,0.15023296257016572,0.1464741833310982,23.41367768976054,23.44544035376178,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6840.0,114.0,1.9,1,617.9013941166289,330.9788696740969,-286.922524442532,92.00341696499031,92.11453338272034,29.680136678599613,29.661471647591984,-9.667156440334484,-9.637534285983092,23.92738409660696,24.043134872409073,25.342051801161343,25.485681976817673,8.47631309135204,16.548943483704846,2524.4717418524233,2523.5982689491807,2526.245335984809,0.0005512257128852607,0.1637806428221315,0.17059778638256,23.404363745578905,23.25389987134098,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6900.0,115.0,1.9166666666666667,1,617.7265395542198,332.6794919243112,-285.0470476299086,92.4275941192015,92.36401280947581,29.69710376476806,29.671093607078355,-9.598479699831257,-9.594902923997436,23.94372134204014,23.886576420120466,25.352583335944484,25.335967551749512,8.370465003845819,16.633974596215563,2566.9872981077797,2545.2927835284804,2554.703657929501,0.0010965022490355475,0.1774125562258887,0.17656395724378682,23.395170884340285,23.4282742697155,0.0,0.0,0.0,0,none,0.0,0.0,nominal
6960.0,116.0,1.9333333333333333,1,617.465323072968,335.1371034904521,-282.3282195825159,92.84772539834213,92.80127153235729,29.713909015933687,29.716180414572392,-9.501550921190516,-9.501370420777434,23.959466872630024,24.00429927922734,25.363276379605974,25.47980713316069,8.222357592638108,16.756855174522606,2628.427587261302,2586.860185394891,2595.097155382907,0.0016213169101006388,0.19053292275251596,0.1920810231620618,23.38611690452156,23.43328065540441,0.0,0.0,0.0,0,none,0.0,0.0,nominal
7020.0,117.0,1.95,1,617.1190172933127,338.24429495415046,-278.87472233916225,93.26271754468019,93.03254464284308,29.73050870178721,29.72787239951474,-9.380085794576333,-9.351877110629825,23.974506340597873,24.06110320443959,25.37419459806454,25.395355571344044,8.038880761089018,16.912214747707523,2706.1073738537616,2646.4837796243264,2650.9157494221663,0.0021027327770518074,0.20256831942629516,0.20502215297126425,23.37721646865475,23.473240969315498,0.0,0.0,0.0,0,none,0.0,0.0,nominal
7080.0,118.0,1.9666666666666666,1,616.6893093822022,341.865267138484,-274.82404224371817,93.67168189325714,93.72955372464857,29.746867275730285,29.736196326263155,-9.238755788847055,-9.228680551139064,23.988753864827874,23.695694427242596,25.385387567993874,25.423676141632377,7.8283686820763965,17.0932633569242,2796.6316784621,2721.557729043213,2703.315664917139,0.00251970966641371,0.21299274166034274,0.20437542462331565,23.36848041167747,23.40462189975275,0.0,0.0,0.0,0,none,0.0,0.0,nominal
7140.0,119.0,1.9833333333333334,1,616.178292833385,345.84176618364484,-270.3365266497401,94.07396839124782,94.16947425870117,29.762958735649914,29.728085872245718,-9.08298563495747,-9.104348696213838,24.002154842450864,24.139208941312276,25.396888644068287,25.34848563091102,7.600050243587502,17.292088309182244,2896.044154591121,2808.8009418171673,2820.0155433791824,0.002854023687244053,0.2213505921811013,0.22134099291521958,23.359915212589062,23.392558106739564,0.0,0.0,0.0,0,none,0.0,0.0,nominal
7200.0,120.0,2.0,1,615.58845726812,350.0,-265.58845726812,94.46918930980158,94.7925641895013,29.778767572392063,29.782698385877865,-8.918718903409134,-8.94878922282986,24.0146868592303,24.00371411406087,25.40871353491574,25.40515246129673,7.363483750242194,17.5,2999.9999999999995,2904.4004709085834,2897.5767626475754,0.0030910637126159027,0.22727659281539755,0.22599743245869344,23.351522658270927,23.29214729075113,0.0,0.0,0.0,0,none,0.0,0.0,nominal
7260.0,121.0,2.0166666666666666,1,614.9226763059908,354.15823381635516,-260.7644424896356,94.85723163493495,95.04210318637243,29.7942892653974,29.795327621622956,-8.752161871251051,-8.760645743725478,24.027503885507603,24.016885692445346,25.42220136121885,25.444513563059466,7.428026993646455,18.239149041542287,3103.9558454088797,3004.178158158732,3007.262229157181,0.003220469955976323,0.23051174889940806,0.22551318775606116,23.343299719649647,23.259972709039946,0.0,0.0,0.019999999999999928,1,thermal_anomaly,0.033333333333333215,0.019999999999999928,thermal_anomaly
7320.0,122.0,2.033333333333333,1,614.184193564921,358.13473286151594,-256.04946070340503,95.23825761812455,95.45919346120506,29.80953030472498,29.79716019855884,-8.589516778223766,-8.632022041001672,24.040638769016308,24.085020039954617,25.437347094673775,25.483684075277043,7.502383878671004,18.98114084166034,3203.368321537899,3103.7732398483154,3096.1196635620317,0.0032365867435303554,0.23091466858825888,0.23206207716557692,23.33523864987082,23.39408529726509,0.0,0.0,0.039999999999999855,1,thermal_anomaly,0.06666666666666643,0.039999999999999855,thermal_anomaly
7380.0,123.0,2.05,1,613.376606858593,361.7557050458494,-251.62090181274363,95.61269348391733,95.68757077425857,29.824507739356694,29.843467183869535,-8.436716005900823,-8.478844078843546,24.05414989490011,24.08725391039973,25.45412564572965,25.423863669782605,7.594254157137848,19.715685924998787,3293.892626146236,3198.8329329972757,3196.4189822036524,0.0031387096943250184,0.22846774235812545,0.23282052040522408,23.327327302482303,23.445669263336242,0.0,0.0,0.05999999999999978,1,thermal_anomaly,0.09999999999999964,0.05999999999999978,thermal_anomaly
7440.0,124.0,2.066666666666667,1,612.503850668262,364.86289650954785,-247.64095415871412,95.98120680855826,96.34008081947833,29.83924827234233,29.878692508487507,-8.299168661974965,-8.30246068742387,24.068116910828415,24.10338892713105,25.472491669220844,25.54917395639927,7.710096038392591,20.43232220453469,3371.572412738696,3285.202672867986,3285.8085626144834,0.0029311165050767227,0.22327791262691807,0.22393173356647578,23.319549655647666,23.38544990619776,0.0,0.0,0.08000000000000025,1,thermal_anomaly,0.13333333333333375,0.08000000000000025,thermal_anomaly
7500.0,125.0,2.0833333333333335,1,611.5701769743577,367.3205080756888,-244.24966889866886,96.3446735777527,96.33281704854751,29.85378694311011,29.8319083350189,-8.181530516182596,-8.193964708157672,24.082636049207938,24.146027086981313,25.492380390297008,25.492679719417005,7.854995326978167,21.120929214352113,3433.0127018922194,3359.107687380103,3360.8087372644445,0.0026228799942983206,0.215571999857458,0.21892239606846894,23.311886517056347,23.28189920002454,0.0,0.0,0.10000000000000017,1,thermal_anomaly,0.16666666666666696,0.10000000000000017,thermal_anomaly
7560.0,126.0,2.1,1,610.5801345412646,369.0211303259031,-241.55900421536148,96.70413638164462,96.85538601437058,29.868165455265785,29.87953073336954,-8.087507234990705,-8.124551627598048,24.09781533789289,24.242045817011515,25.5137094516579,25.463634977282208,8.032621862082161,21.772246689228286,3475.5282581475767,3417.31797276384,3409.042496047914,0.0022274715765936287,0.2056867894148407,0.2004615708669092,23.304316374368334,23.222632761514067,0.0,0.0,0.1200000000000001,1,thermal_anomaly,0.20000000000000018,0.1200000000000001,thermal_anomaly
7620.0,127.0,2.1166666666666667,1,609.5385467561977,369.8904379073655,-239.64810884883218,97.0607555912411,97.0711902549726,29.882430223649642,29.874214708483255,-8.019699437268967,-8.029804396298184,24.113769899212933,24.17574009576118,25.536381731782942,25.570369267902212,8.245246325130575,22.378371493395612,3497.2609476841367,3457.2894602239876,3458.869699577209,0.001762172497196506,0.19405431242991264,0.1961034547165561,23.29681634849222,23.346107121932402,0.0,0.0,0.14000000000000004,1,thermal_anomaly,0.2333333333333334,0.14000000000000004,thermal_anomaly
7680.0,128.0,2.1333333333333333,1,608.450488130146,369.8904379073655,-238.56005022278055,97.41575566597737,96.99416499762188,29.896630226639097,29.885697079071164,-7.979496298222064,-8.044902600156748,24.130617440925825,24.134223433605605,25.5602890333992,25.559825736176766,8.493788893867169,22.93320715025666,3497.2609476841367,3477.2752039540624,3482.5028653280106,0.0012473185586292885,0.18118296396573222,0.18712113592933782,23.289363202279105,23.305585206139295,0.0,0.0,0.15999999999999995,1,thermal_anomaly,0.2666666666666666,0.15999999999999995,thermal_anomaly
7740.0,129.0,2.15,1,607.3212595753644,369.0211303259031,-238.3001292494613,97.77036895355099,97.6702967380716,29.91081475814204,29.92536959151841,-7.967022335444523,-7.982859864564253,24.148473961686914,24.14833469654258,25.585316494408254,25.68393012610433,8.77787559147775,23.43284177569484,3475.5282581475767,3476.4017310508193,3473.6128743208724,0.0007054113485506565,0.1676352837137664,0.1716636769099789,23.281934355565518,23.336126465060904,0.0,0.0,0.17999999999999988,1,thermal_anomaly,0.2999999999999998,0.17999999999999988,thermal_anomaly
7800.0,130.0,2.1666666666666665,1,606.156362579862,367.3205080756888,-238.83585450417326,98.12577945132504,97.93482108789888,29.925031178053,29.954248001899522,-7.981139704854688,-7.960182714493543,24.167449643432782,24.177642232170047,25.611347532337458,25.535115186534693,9.095887279072635,23.875833024919768,3433.0127018922194,3454.7072164715196,3450.4111863786416,0.00016013481240036284,0.15400337031000907,0.15131505742549395,23.274508858855274,23.31791641591863,0.0,0.0,0.19999999999999982,1,thermal_anomaly,0.33333333333333304,0.19999999999999982,thermal_anomaly
7860.0,131.0,2.183333333333333,1,604.961472404706,364.8628965095479,-240.0985758951581,98.4830689987881,98.29194396530782,29.939322759951523,29.95244812741012,-8.019505912683071,-8.056758578549422,24.18764489237873,24.167238033934847,25.638269100308676,25.649233875766075,9.444998006684695,24.263382617884933,3371.572412738698,3413.1398146051088,3425.3654653304034,-0.0003646798486647144,0.15911699621661785,0.152230417939016,23.267117513729918,23.38487867904913,0.0,0.0,0.21999999999999975,1,thermal_anomaly,0.36666666666666625,0.21999999999999975,thermal_anomaly
7920.0,132.0,2.2,1,603.7424104347197,361.7557050458495,-241.98670538887018,98.84316826275963,98.87313674555709,29.953726730510386,29.966061888050866,-8.07868441766835,-8.075133980266704,24.209146519390217,24.25361920120974,25.665977009396,25.650608498959798,9.821211353622196,24.599387943117772,3293.892626146237,3353.516220375673,3360.7864712829605,-0.0008460957156159047,0.1711523928903976,0.16887003716927398,23.259760565429755,23.350339331204093,0.0,0.0,0.2400000000000002,1,thermal_anomaly,0.40000000000000036,0.2400000000000002,thermal_anomaly
7980.0,133.0,2.216666666666667,1,602.5051158172811,358.13473286151606,-244.37038295576502,99.20681466596761,99.077941241925,29.968272586638705,29.966465031246667,-8.15430326353602,-8.186462140104727,24.23202411120635,24.2775264832411,25.69438106049631,25.83889365618896,10.219412937097136,24.890363933875367,3203.3683215379015,3278.442270956787,3278.0554900576826,-0.0012630726049777641,0.1815768151244441,0.18059238663092456,23.252417583843517,23.163248226798082,0.0,0.0,0.2600000000000001,1,thermal_anomaly,0.43333333333333357,0.2600000000000001,thermal_anomaly
8040.0,134.0,2.2333333333333334,1,601.2556165273943,354.15823381635516,-247.09738271103913,99.5745191045257,99.52866057381524,29.98298076418103,29.93519693638938,-8.24125475230376,-8.268641091905325,24.256326721481173,24.279005326092086,25.723409729359567,25.855311049133707,10.633462391389546,25.14523460096122,3103.955845408879,3191.199058182833,3205.245112488981,-0.001597386625808136,0.1899346656452034,0.1870017402198489,23.245070085209758,23.359894097741392,0.0,0.0,0.2800000000000001,1,thermal_anomaly,0.4666666666666668,0.2800000000000001,thermal_anomaly
8100.0,135.0,2.25,1,600.0,350.0,-250.0,99.94654291404952,99.99529341012985,29.99786171656198,29.99332428715959,-8.333927343293727,-8.320949509741942,24.2820800860017,24.288271734369694,25.753014161534967,25.76405373409619,11.056347597063908,25.375,3000.0000000000005,3095.599529091417,3093.5578632772836,-0.0018344266511799855,0.19586066627949963,0.18887011798050538,23.23770228896547,23.1142122727637,0.0,0.0,0.3,1,thermal_anomaly,0.5,0.3,thermal_anomaly
8160.0,136.0,2.2666666666666666,1,598.7443834726057,345.84176618364484,-252.90261728896087,100.0,100.0,30.0,29.99169899729743,-8.430087242965362,-8.447969909955047,24.309300927324497,24.310151489996812,25.783171259389984,25.86266448468155,11.485309673920584,25.592290697589718,2896.0441545911203,2995.8218418412685,2996.7236615564007,-0.0019638328945404057,0.19909582236351014,0.19581554768030532,23.230301763711388,23.328405200163303,0.0,0.0,0.3199999999999999,1,thermal_anomaly,0.5333333333333332,0.3199999999999999,thermal_anomaly
8220.0,137.0,2.283333333333333,1,597.4948841827188,341.86526713848406,-255.62961704423475,100.0,100.0,30.0,30.014836699659686,-8.520987234807825,-8.491777329467501,24.337966965683798,24.462162965365177,25.8138856801481,25.926895611788552,11.90857787646063,25.810827668955547,2796.631678462101,2896.226760151685,2899.297256037248,-0.001979949682094438,0.19949874205236096,0.20249047728773537,23.222859938318013,23.264432784185733,0.0,0.0,0.33999999999999986,1,thermal_anomaly,0.5666666666666664,0.33999999999999986,thermal_anomaly
8280.0,138.0,2.3,1,596.2575895652803,338.2442949541506,-258.01329461112977,100.0,99.78053246509059,30.0,30.021021694705787,-8.600443153704326,-8.641117572838123,24.368027201727916,24.288567256215412,25.84519061058515,25.97554711736596,12.317409795207967,26.04481071146959,2706.107373853764,2801.1670670027247,2805.3681678161956,-0.0018820726328891081,0.1970518158222277,0.20448880727065702,23.215372458123994,23.19363850742901,0.0,0.0,0.35999999999999976,1,thermal_anomaly,0.5999999999999996,0.35999999999999976,thermal_anomaly
8340.0,139.0,2.316666666666667,1,595.038527595294,335.1371034904521,-259.9014241048419,100.0,99.76955023174465,30.0,29.992786884087888,-8.66338080349473,-8.660319864577513,24.399406277581875,24.407305149215876,25.877147238622175,25.990515286497846,12.704333355708883,26.308262624000495,2628.427587261303,2714.797327132014,2712.9909750069965,-0.0016744794436408194,0.19186198609102048,0.1936221584500351,23.20783937058641,23.128749198631642,0.0,0.0,0.3800000000000002,1,thermal_anomaly,0.6333333333333337,0.3800000000000002,thermal_anomaly
8400.0,140.0,2.3333333333333335,1,593.843637420138,332.67949192431126,-261.1641454958267,100.0,100.0,30.0,30.00009325650557,-8.705471516527556,-8.72796591667609,24.432007714109453,24.408424777891966,25.90984290211924,25.89142532746772,13.06281874600581,26.614359353944906,2566.9872981077815,2640.892312619898,2639.5415369732123,-0.001366242932862382,0.18415607332155953,0.19301277953289794,23.2002651298463,23.192389449661672,0.0,0.0,0.4000000000000002,1,thermal_anomaly,0.666666666666667,0.4000000000000002,thermal_anomaly
8460.0,141.0,2.35,1,592.6787404246356,330.9788696740969,-261.6998707505387,100.0,99.95122077796454,30.0,29.937076471271695,-8.723329025017957,-8.750155245577341,24.46571858862952,24.439411246183887,25.943387957949838,25.874802690332174,13.387717542297661,26.974777878438903,2524.4717418524233,2582.682027236161,2589.59056520305,-0.0009708345151577187,0.17427086287894297,0.17344617400196188,23.19265841565589,23.295733955601353,0.0,0.0,0.4200000000000001,1,thermal_anomaly,0.7000000000000002,0.4200000000000001,thermal_anomaly
8520.0,142.0,2.3666666666666667,1,591.549511869854,330.1095620926345,-261.43994977721945,100.0,100.0,30.0,30.00111683509265,-8.714664992573981,-8.717328886005356,24.50041541159088,24.500795036753026,25.977911476960806,26.14979097726579,13.675630874623558,27.39909365368867,2502.739052315864,2542.710539776012,2531.112486142256,-0.0005055354357605887,0.16263838589401472,0.15263065717182134,23.18503176904868,23.141578102564193,0.0,0.0,0.44,1,thermal_anomaly,0.7333333333333334,0.44,thermal_anomaly
8580.0,143.0,2.3833333333333333,1,590.4614532438022,330.1095620926345,-260.3518911511677,100.0,100.0,30.0,30.02070313274292,-8.67839637170559,-8.664203755764765,24.535970823998777,24.49754623271072,26.013555929679903,26.11546029900408,13.92516508675462,27.89425799682762,2502.7390523158633,2522.724796045938,2527.8757730617017,9.318502806628603e-06,0.15023296257016572,0.15115325172652355,23.177402312918623,23.254414918717572,0.0,0.0,0.45999999999999996,1,thermal_anomaly,0.7666666666666666,0.45999999999999996,thermal_anomaly
8640.0,144.0,2.4,1,589.4198654587356,330.9788696740969,-258.44099578463863,100.0,100.0,30.0,29.983155509196514,-8.614699859487954,-8.593765354317954,24.57226063761707,24.58332194987494,26.05047108068839,26.05060506536384,14.13704429352494,28.464182791972334,2524.471741852423,2523.5982689491807,2530.9630368101284,0.0005512257128852536,0.16378064282213134,0.1515262821794309,23.169860434063303,23.05644570045054,0.0,0.0,0.47999999999999987,1,thermal_anomaly,0.7999999999999998,0.47999999999999987,thermal_anomaly
8700.0,145.0,2.4166666666666665,1,588.4298230256423,332.6794919243112,-255.75033110133114,100.0,99.76258591472512,30.0,29.989102180572935,-8.525011036711039,-8.53264928180402,24.609170693119356,24.458438128342053,26.08880735372329,25.990291550492206,14.3140650540836,29.109455543377223,2566.9872981077806,2545.292783528481,2540.988575135863,0.0010965022490355544,0.17741255622588886,0.18969967668626833,23.162426347661047,23.306565703480818,0.0,0.0,0.4999999999999998,1,thermal_anomaly,0.833333333333333,0.4999999999999998,thermal_anomaly
8760.0,146.0,2.433333333333333,0,0.0,335.1371034904521,335.1371034904521,99.50128407218682,99.41893418864989,29.980051362887473,29.969143864178267,11.178670090783127,11.144193970867478,24.648672747164444,24.457859705841916,26.117700962469698,26.106012943828844,18.797013199885534,29.82720221065023,2628.427587261302,2586.8601853948917,2581.870925478672,0.0016213169101006316,0.1905329227525158,0.19010867009420573,23.155117951867418,23.02710148394394,0.0,0.0,0.5199999999999997,1,thermal_anomaly,0.8666666666666663,0.5199999999999997,thermal_anomaly
8820.0,147.0,2.45,0,0.0,338.2442949541505,338.2442949541505,98.99794434755268,98.84554945589062,29.959917773902106,29.96437658676119,11.289893967893095,11.300880255826613,24.690084852050283,24.731832047924485,26.14854265305136,26.016493754635658,19.296936464501513,30.61110869335063,2706.107373853763,2646.483779624327,2650.757208275005,0.0021027327770518148,0.20256831942629536,0.1985672609432861,23.147950008145514,23.1985786413141,0.0,0.0,0.5400000000000001,1,thermal_anomaly,0.9000000000000004,0.5400000000000001,thermal_anomaly
8880.0,148.0,2.466666666666667,0,0.0,341.865267138484,341.865267138484,98.48921627145373,98.48708853613009,29.93956865085815,29.89827702588581,11.41851010364123,11.409024172503795,24.73351752012957,24.77005389433595,26.181440803631833,26.242737341679295,19.83058983895655,31.451604576740536,2796.6316784621,2721.557729043213,2720.852789555991,0.0025197096664137026,0.21299274166034254,0.22065163611334782,23.140933449622054,23.221534311300978,0.0,0.0,0.5600000000000002,1,thermal_anomaly,0.9333333333333336,0.5600000000000002,thermal_anomaly
8940.0,149.0,2.4833333333333334,0,0.0,345.8417661836448,345.8417661836448,97.9745707860614,97.92323996278145,29.918982831442456,29.941486485806564,11.559275531927268,11.617289336482914,24.779052493143627,24.97510095322193,26.216478818676432,26.093678830594182,20.389348065840995,32.33620513817079,2896.044154591119,2808.800941817166,2804.16827626138,0.0028540236872440245,0.2213505921811006,0.22877518611476985,23.134074852749063,23.049412368682052,0.0,0.0,0.5800000000000001,1,thermal_anomaly,0.9666666666666668,0.5800000000000001,thermal_anomaly
